media_name,media_url,stories_id,title,url
Guardian US,https://www.theguardian.com/us,2301325059,Patient treated for monkeypox in isolation at London hospital,https://www.theguardian.com/uk-news/2022/may/07/patient-treated-for-monkeypox-in-isolation-at-london-hospital
Forbes,http://www.forbes.com/,2302508064,"Monkeypox Case Confirmed In United Kingdom, Here’s What This Rare Infection Can Do",https://www.forbes.com/sites/brucelee/2022/05/08/monkeypox-case-confirmed-in-united-kingdom-heres-what-this-rare-infection-can-do/
CNN,http://www.cnn.com/,2302737408,"Rare case of monkeypox reported in England, UKHSA says",https://www.cnn.com/2022/05/08/uk/uk-monkeypox-case/index.html
CNN U.S. Edition,http://us.cnn.com,2302743133,"Rare case of monkeypox reported in England, UKHSA says",https://www.cnn.com/2022/05/08/uk/uk-monkeypox-case/index.html
fark.com,http://www.fark.com,2303498169,"Monkeypox virus patient isolated in London hospital, hopefully missed the last train to Clarksville [Sick]",https://www.fark.com/comments/12329115?utm_source=feed&utm_medium=comments&utm_campaign=fark
Daily Caller,http://dailycaller.com,2303897917,Rare Monkeypox Case Confirmed In The UK,https://dailycaller.com/2022/05/09/rare-monkeypox-case-uk/
AZCentral,http://www.azcentral.com,2303959253,"Rare case of monkeypox confirmed in England, but risk to the general public is low",http://rssfeeds.azcentral.com/~/695227998/0/phoenix/nation~Rare-case-of-monkeypox-confirmed-in-England-but-risk-to-the-general-public-is-low/
USA Today,http://www.usatoday.com,2303989754,"Rare case of monkeypox confirmed in England, but risk to the general public is low",https://feeds.feedblitz.com/~/695227998/0/usatoday-newstopstories~Rare-case-of-monkeypox-confirmed-in-England-but-risk-to-the-general-public-is-low/
Business Insider,http://www.businessinsider.com,2305831340,"UK confirms case of monkeypox, which causes boils and full-body rashes",https://www.businessinsider.com/monkeypox-virus-symptom-treatment-spread-case-detected-uk-2022-5
fark.com,http://www.fark.com,2308301231,"Suddenly, monkeypox [Scary]",https://www.fark.com/comments/12339840?utm_source=feed&utm_medium=comments&utm_campaign=fark
Guardian US,https://www.theguardian.com/us,2308709267,Two people diagnosed with monkeypox in London – health officials,https://www.theguardian.com/science/2022/may/14/two-people-diagnosed-with-monkeypox-in-london-health-officials
fark.com,http://www.fark.com,2309213471,"Two more cases of monkeypox found in England, not linked to the previous case. There goes your trip for the Queen's Platinum Jubilee [Followup]",https://www.fark.com/comments/12342879?utm_source=feed&utm_medium=comments&utm_campaign=fark
Forbes,http://www.forbes.com/,2309572894,"Monkeypox Update: 2 New Cases In London, England, Unrelated To First Case",https://www.forbes.com/sites/brucelee/2022/05/15/monkeypox-update-2-new-cases-in-london-england-unrelated-to-first-case/
SF Chronicle,http://www.sfgate.com/,2310668377,"UK officials: 4 men infected with ""rare"" monkeypox in London",https://www.sfgate.com/news/article/UK-officials-4-men-infected-with-rare-17176506.php
Guardian US,https://www.theguardian.com/us,2310681170,"Four new cases of monkeypox identified in the UK, bringing total to seven",https://www.theguardian.com/uk-news/2022/may/16/four-new-cases-of-monkeypox-identified-in-the-uk-bringing-total-to-seven
Seattle Times,http://seattletimes.com,2310687808,UK officials: 4 men infected with “rare” monkeypox in London,https://www.seattletimes.com/seattle-news/health/uk-officials-4-men-infected-with-rare-monkeypox-in-london/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all
Washington Post,http://washingtonpost.com,2310702799,"UK officials: 4 men infected with ""rare"" monkeypox in London",https://www.washingtonpost.com/world/uk-officials-4-men-infected-with-rare-monkeypox-in-london/2022/05/16/a458e93e-d544-11ec-be17-286164974c54_story.html?utm_source=rss&utm_medium=referral&utm_campaign=wp_world
Star Tribune ,http://www.startribune.com/,2310753958,"UK officials: 4 men infected with ""rare"" monkeypox in London",https://www.startribune.com/uk-officials-4-men-infected-with-rare-monkeypox-in-london/600173719/
pilotonline.com,http://pilotonline.com/#spider,2310817661,4 men infected with ‘rare’ monkeypox in Britain; UK officials looking into whether cases are linked,https://www.pilotonline.com/nation-world/vp-nw-britain-monkeypox-20220516-pohdmspxfbbnjhkdcjnsodjewy-story.html#ed=rss_www.pilotonline.com/arcio/rss/
IBTimes,http://www.ibtimes.com/,2310989249,"4 More Monkeypox Cases Detected In UK, Brings Total To 7",https://www.ibtimes.com/4-more-monkeypox-cases-detected-uk-brings-total-7-3509634?utm_source=Public&utm_medium=Feed&utm_campaign=Distribution
Newsweek ,http://www.newsweek.com/,2311196699,What Is Monkeypox And Could It Be A Threat In The U.S.?,https://www.newsweek.com/what-monkeypox-could-it-threat-u-s-1706996
Newsweek,http://newsweek.com/,2311206151,What Is Monkeypox And Could It Be A Threat In The U.S.?,https://www.newsweek.com/what-monkeypox-could-it-threat-u-s-1706996
Forbes,http://www.forbes.com/,2311634076,History At A Turning Point: Beyond The Pandemic & Towards A Shared Future At Davos,https://www.forbes.com/sites/davidwalcott/2022/05/17/history-at-a-turning-point-beyond-the-pandemic--towards-a-shared-future-at-davos/
Guardian US,https://www.theguardian.com/us,2311723822,What is monkeypox and should UK residents be worried?,https://www.theguardian.com/science/2022/may/17/what-is-monkeypox-and-should-uk-residents-be-worried
Business Insider,http://www.businessinsider.com,2311808994,"Monkeypox cases in the UK are under 'urgent investigation,' with 7 new infections",https://www.businessinsider.com/monkeypox-virus-cases-uk-urgent-investigation-symptoms-2022-5
Guardian US,https://www.theguardian.com/us,2312395856,Monkeypox alert in Spain after eight men show symptoms,https://www.theguardian.com/world/2022/may/18/monkeypox-alert-spain-men-show-symptoms
Guardian,http://www.theguardian.com/us,2312419403,Monkeypox alert in Spain after eight men show symptoms,https://www.theguardian.com/world/2022/may/18/monkeypox-alert-spain-men-show-symptoms
Washington Post,http://washingtonpost.com,2312431411,Portugal finds 5 monkeypox cases in men as outbreak spreads,https://www.washingtonpost.com/world/portugal-finds-5-monkeypox-cases-in-men-as-outbreak-spreads/2022/05/18/be9d5364-d6a4-11ec-be17-286164974c54_story.html?utm_source=rss&utm_medium=referral&utm_campaign=wp_world
SF Chronicle,http://www.sfgate.com/,2312443008,Portugal finds 5 monkeypox cases in men as outbreak spreads,https://www.sfgate.com/news/article/Portugal-finds-5-monkeypox-cases-in-men-as-17181076.php
Seattle Times,http://seattletimes.com,2312443999,Portugal finds 5 monkeypox cases in men as outbreak spreads,https://www.seattletimes.com/seattle-news/health/portugal-finds-5-monkeypox-cases-in-men-as-outbreak-spreads/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all
ABC News,http://abcnews.go.com/,2312490383,Portugal finds 5 monkeypox cases in men as outbreak spreads,https://abcnews.go.com/Health/wireStory/portugal-finds-monkeypox-cases-men-outbreak-spreads-84803304
AOL News,http://news.aol.com/,2312525175,Portugal finds 5 monkeypox cases in men as outbreak spreads,https://www.aol.com/news/portugal-finds-5-monkeypox-cases-121832130-133230160.html
Conversation,https://theconversation.com/us,2312648024,European outbreak of monkeypox: what you need to know,https://theconversation.com/european-outbreak-of-monkeypox-what-you-need-to-know-183298
New York Post,http://www.nypost.com/,2312765133,Portugal finds 5 monkeypox cases in men as outbreak spreads,https://nypost.com/2022/05/18/portugal-finds-5-monkeypox-cases-in-men-as-outbreak-spreads/
Fox News,http://www.foxnews.com/,2312833575,UK confirms more cases of monkeypox,https://www.foxnews.com/health/uk-britain-confirm-monkeypox-cases
UPI,http://www.upi.com/,2312840442,Spain issues nationwide alert over possible monkeypox outbreak,https://www.upi.com/Top_News/World-News/2022/05/18/spain-monkeypox-nationwide-alert-possible-outbreak-Madrid-symptoms/3511652900174/
foxbusiness.com,http://foxbusiness.com/,2312843486,UK confirms more cases of monkeypox,https://www.foxnews.com/health/uk-britain-confirm-monkeypox-cases
livescience.com,http://www.livescience.com,2312867435,Rare monkeypox infections detected in several European countries,https://www.livescience.com/monkeypox-outbreak-europe/
NPR,http://www.npr.org/,2312886615,Rare monkeypox outbreak in U.K. and Europe: What is it and should we worry?,https://www.npr.org/sections/goatsandsoda/2022/05/18/927043767/rare-monkeypox-outbreak-in-u-k-and-europe-what-is-it-and-should-we-worry
HonululuAdvertiser,http://www.staradvertiser.com/,2312910785,Portugal finds 5 monkeypox cases in men as outbreak spreads,https://www.staradvertiser.com/2022/05/18/breaking-news/portugal-finds-5-monkeypox-cases-in-men-as-outbreak-spreads/
Fortune ,http://fortune.com,2312911240,"1st monkeypox case in U.S. this year identified; 6 people in U.S. are quarantined for potential monkeypox exposure, CDC says",https://fortune.com/2022/05/18/monkeypox-exposure-cdc-six-people-quarantine/
CBS News,http://www.cbsnews.com/,2312917135,Monkeypox virus identified in Massachusetts,https://www.cbsnews.com/news/monkeypox-massachusetts-case-identified-united-states/
IBTimes,http://www.ibtimes.com/,2312917613,Explainer-Why Monkeypox Cases Are Rising In Europe,https://www.ibtimes.com/explainer-why-monkeypox-cases-are-rising-europe-3512573?utm_source=Public&utm_medium=Feed&utm_campaign=Distribution
ABC News,http://abcnews.go.com/,2312918984,1st US case of monkeypox this year identified,https://abcnews.go.com/Health/massachusetts-man-tests-positive-monkeypox/story?id=84817514
fark.com,http://www.fark.com,2312935705,Apparently Europe has taunted the dynamite monkeypox [Scary],https://www.fark.com/comments/12351303?utm_source=feed&utm_medium=comments&utm_campaign=fark
IBTimes,http://www.ibtimes.com/,2312937673,Massachusetts Identifies First 2022 U.S. Case Of Monkeypox Infection,https://www.ibtimes.com/massachusetts-identifies-first-2022-us-case-monkeypox-infection-3512604?utm_source=Public&utm_medium=Feed&utm_campaign=Distribution
Seattle Times,http://seattletimes.com,2312946362,US case of monkeypox reported in Massachusetts man,https://www.seattletimes.com/seattle-news/health/us-case-of-monkeypox-reported-in-massachusetts-man/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all
HonululuAdvertiser,http://www.staradvertiser.com/,2312952281,1st U.S. case of monkeypox reported in Massachusetts man,https://www.staradvertiser.com/2022/05/18/breaking-news/1st-u-s-case-of-monkeypox-reported-in-massachusetts-man/
HuffPost,http://www.huffingtonpost.com/#,2312953715,Monkeypox Reported In Massachusetts Man,https://www.huffpost.com/entry/monkeypox-massachusetts-united-states_n_62856eeee4b0556e4a091eb3
New York Post,http://www.nypost.com/,2312955180,First case of monkeypox confirmed in US this year in man who had traveled to Canada,https://nypost.com/2022/05/18/first-case-of-monkeypox-confirmed-in-us-this-year/
Huffington Post - United States,http://www.huffingtonpost.com/?country=US,2312956406,Monkeypox Reported In Massachusetts Man,https://www.huffpost.com/entry/monkeypox-massachusetts-united-states_n_62856eeee4b0556e4a091eb3
New York Times,http://nytimes.com,2312960261,A Massachusetts Man Is Infected With Monkeypox,https://www.nytimes.com/2022/05/18/health/massachusetts-monkeypox.html
AZCentral,http://www.azcentral.com,2312961068,"First US case of monkeypox this year found in Massachusetts, confirmed by CDC",http://rssfeeds.azcentral.com/~/696716520/0/phoenix/nation~First-US-case-of-monkeypox-this-year-found-in-Massachusetts-confirmed-by-CDC/
Fox News,http://www.foxnews.com/,2312961630,Massachusetts confirms first case of monkeypox in the United States this year,https://www.foxnews.com/health/massachusetts-confirms-first-case-monkeypox-united-states-this-year
SF Chronicle,http://www.sfgate.com/,2312961848,US case of monkeypox reported in Massachusetts man,https://www.sfgate.com/news/article/US-case-of-monkeypox-reported-in-Massachusetts-man-17182649.php
foxbusiness.com,http://foxbusiness.com/,2312971740,Massachusetts confirms first case of monkeypox in the United States this year,https://www.foxnews.com/health/massachusetts-confirms-first-case-monkeypox-united-states-this-year
Star Tribune ,http://www.startribune.com/,2312974493,US case of monkeypox reported in Massachusetts man,https://www.startribune.com/us-case-of-monkeypox-reported-in-massachusetts-man/600174481/
NBC Breaking News,http://www.breakingnews.com#spider,2312977252,Monkeypox case identified in Massachusetts as outbreak grows in Europe,https://www.nbcnews.com/health/health-news/monkeypox-case-identified-massachusetts-outbreak-grows-europe-rcna29517
The Boston Globe,https://www.bostonglobe.com/,2312982963,Rare case of monkeypox reported in Massachusetts,https://www.boston.com/news/health/2022/05/18/rare-case-of-monkeypox-reported-in-massachusetts/
Newsmax,http://www.newsmax.com,2312984416,Massachusetts Identifies First 2022 US Case of Monkeypox Infection,https://www.newsmax.com/newsfront/monkeypox-virus-cdc/2022/05/18/id/1070450
Forbes,http://www.forbes.com/,2312989163,First U.S. Monkeypox Case Of 2022 Reported In Massachusetts,https://www.forbes.com/sites/kaliedrago/2022/05/18/first-us-monkeypox-case-of-2022-reported-in-massachusetts/
San Jose Mercury News,http://www.mercurynews.com/,2312998028,Massachusetts man tests positive for monkeypox,https://www.mercurynews.com/2022/05/18/massachusetts-man-tests-positive-for-monkeypox/
HuffPost Latino Voices,http://voces.huffingtonpost.com/#spider,2312999375,Monkeypox Reported In Massachusetts Man,https://www.huffpost.com/entry/monkeypox-massachusetts-united-states_n_62856eeee4b0556e4a091eb3
TMZ,http://tmz.com/,2313003433,First Case of Monkeypox Virus Detected in United States This Year,https://www.tmz.com/2022/05/18/monkeypox-first-case-detected-united-states-virus/
USA Today,http://www.usatoday.com,2313005085,"First US case of monkeypox this year found in Massachusetts, confirmed by CDC",https://feeds.feedblitz.com/~/696716520/0/usatoday-newstopstories~First-US-case-of-monkeypox-this-year-found-in-Massachusetts-confirmed-by-CDC/
The Insider -,http://www.ibabuzz.com/insider/,2313007121,Massachusetts man tests positive for monkeypox,https://www.eastbaytimes.com/2022/05/18/massachusetts-man-tests-positive-for-monkeypox/
Washington Post,http://washingtonpost.com,2313007148,Rare monkeypox case confirmed in Massachusetts,https://www.washingtonpost.com/health/2022/05/18/monkeypox-case-massachusetts/?utm_source=rss&utm_medium=referral&utm_campaign=wp_health
Orange County Register,http://www.ocregister.com/,2313008864,Massachusetts man tests positive for monkeypox,https://www.ocregister.com/2022/05/18/massachusetts-man-tests-positive-for-monkeypox/
Hot Air  ,http://hotair.com,2313017465,Forget COVID: It's monkeypox time,https://hotair.com/allahpundit/2022/05/18/forget-covid-its-monkeypox-time-n470420
Bleacher Report,http://bleacherreport.com,2313018371,Massachusetts man tests positive for monkeypox,https://www.dailynews.com/2022/05/18/massachusetts-man-tests-positive-for-monkeypox/
ABC News,http://abcnews.go.com/,2313022335,US case of monkeypox reported in Massachusetts man,https://abcnews.go.com/Health/wireStory/us-case-monkeypox-reported-massachusetts-man-84820250
CNN,http://www.cnn.com/,2313026132,CDC and Massachusetts health officials investigating monkeypox case,https://www.cnn.com/2022/05/18/health/cdc-monkeypox-massachusetts/index.html
CNN U.S. Edition,http://us.cnn.com,2313031574,CDC and Massachusetts health officials investigating monkeypox case,https://www.cnn.com/2022/05/18/health/cdc-monkeypox-massachusetts/index.html
gazettenet.com,http://www.gazettenet.com,2313032616,Rare monkeypox case detected in Massachusetts,https://www.gazettenet.com/Monkeypox-detected-in-Mass-man-46431541
CNN U.S. Edition,http://us.cnn.com,2313039749,Monkeypox 1st case confirmed in Massachusetts,https://www.cbsnews.com/boston/news/monkeypox-massachusetts-case-identified-united-states/
Star Tribune ,http://www.startribune.com/,2313054857,Portugal finds 5 monkeypox cases in men as outbreak spreads,https://www.startribune.com/portugal-finds-5-monkeypox-cases-in-men-as-outbreak-spreads/600174297/
Guardian US,https://www.theguardian.com/us,2313060328,US reports rare case of monkeypox amid small outbreaks in Europe,https://www.theguardian.com/us-news/2022/may/18/monkeypox-us-case-massachusetts
Guardian,http://www.theguardian.com/us,2313061077,US reports rare case of monkeypox amid small outbreaks in Europe,https://www.theguardian.com/us-news/2022/may/18/monkeypox-us-case-massachusetts
IBTimes,http://www.ibtimes.com/,2313071445,"Monkeypox: More Cases Identified In UK, Portugal, Spain",https://www.ibtimes.com/monkeypox-more-cases-identified-uk-portugal-spain-3512702?utm_source=Public&utm_medium=Feed&utm_campaign=Distribution
USA Today,http://www.usatoday.com,2313103432,Case of monkeypox reported in Massachusetts,http://rssfeeds.usatoday.com/~/696755042/0/usatodaycomnation-topstories~Case-of-monkeypox-reported-in-Massachusetts/
USA Today,http://www.usatoday.com,2313103443,'Rare and unusual' monkeypox cases are causing global concern. Here's what we know.,http://rssfeeds.usatoday.com/~/696753764/0/usatodaycomnation-topstories~Rare-and-unusual-monkeypox-cases-are-causing-global-concern-Heres-what-we-know/
uproxx.com,http://www.uproxx.com/#spider,2313108585,Migos Breakup Rumors Are Swirling On Social Media After Offset Unfollows Quavo And Takeoff On Instagram,https://uproxx.com/music/migos-break-up-rumors-offset-unfollows-quavo-takeoff/
Washington Post,http://washingtonpost.com,2313108429,"What is monkeypox, the rare virus now confirmed in the U.S. and Europe?",https://www.washingtonpost.com/health/2022/05/18/monkeypox-faq/?utm_source=rss&utm_medium=referral&utm_campaign=wp_health
UPI,http://www.upi.com/,2313119336,Massachusetts man diagnosed with 1st U.S. case of monkeypox in 2022,https://www.upi.com/Top_News/US/2022/05/18/monkeypox-massachusetts-case/7011652925355/
AZCentral,http://www.azcentral.com,2313125051,'Rare and unusual' monkeypox cases are causing global concern. Here's what we know.,http://rssfeeds.azcentral.com/~/696753764/0/phoenix/nation~Rare-and-unusual-monkeypox-cases-are-causing-global-concern-Heres-what-we-know/
AZCentral,http://www.azcentral.com,2313125070,Case of monkeypox reported in Massachusetts,http://rssfeeds.azcentral.com/~/696755042/0/phoenix/nation~Case-of-monkeypox-reported-in-Massachusetts/
Bloomberg,http://bloomberg.com,2313136909,Monkeypox Found in US and UK: What Is It and Should You Be Worried?,https://www.bloomberg.com/news/articles/2022-05-19/monkeypox-found-in-us-after-uk-infections-what-is-it-and-should-you-be-worried
IBTimes,http://www.ibtimes.com/,2313147513,"Rare Monkeypox Outbreaks Detected In N.America, Europe",https://www.ibtimes.com/rare-monkeypox-outbreaks-detected-namerica-europe-3512928?utm_source=Public&utm_medium=Feed&utm_campaign=Distribution
fark.com,http://www.fark.com,2313284508,Massachusetts man marred by monkeypox [Sick],https://www.fark.com/comments/12352554?utm_source=feed&utm_medium=comments&utm_campaign=fark
Newsweek,http://newsweek.com/,2313326479,U.S. Buys Millions of Monkeypox Vaccines As Massachusetts Man Infected,https://www.newsweek.com/monkeypox-cased-uk-massachusetts-case-vaccine-ordered-us-1708075
Arkansas Democrat-Gazette ,http://www2.arkansasonline.com/,2313337002,"Portugal, U.K. log 7 new monkeypox cases in outbreak",https://www.arkansasonline.com/news/2022/may/19/portugal-uk-log-7-new-monkeypox-cases-in-outbreak/
Newsweek ,http://www.newsweek.com/,2313364455,U.S. Buys Millions of Monkeypox Vaccines As Massachusetts Man Infected,https://www.newsweek.com/monkeypox-cased-uk-massachusetts-case-vaccine-ordered-us-1708075
USA Today,http://www.usatoday.com,2313382683,AP Top Stories May 19 A,http://rssfeeds.usatoday.com/~/696814414/0/usatodaycomnation-topstories~AP-Top-Stories-May-A/
AZCentral,http://www.azcentral.com,2313392568,AP Top Stories May 19 A,http://rssfeeds.azcentral.com/~/696814414/0/phoenix/nation~AP-Top-Stories-May-A/
CBS News,http://www.cbsnews.com/,2313403584,Monkeypox case confirmed in Massachusetts,https://www.cbsnews.com/news/monkeypox-massachusetts-first-us-this-year/
AZCentral,http://www.azcentral.com,2313426077,'Operation Fly Formula',http://rssfeeds.azcentral.com/~/696822886/0/phoenix/nation~Operation-Fly-Formula/
Syracuse.com,https://www.syracuse.com/,2313427128,US case of monkeypox reported in Massachusetts man,https://www.syracuse.com/us-news/2022/05/us-case-of-monkeypox-reported-in-massachusetts-man.html
Raw Story,http://rawstory.com,2313450242,"Rare monkeypox outbreaks detected in North America, Europe",https://www.rawstory.com/rare-monkeypox-outbreaks-detected-in-north-america-europe/
Forbes,http://www.forbes.com/,2313454271,"Monkeypox: Here’s What You Need To Know About The Rare Virus Found In The U.S., U.K. And Europe",https://www.forbes.com/sites/roberthart/2022/05/19/monkeypox-heres-what-you-need-to-know-about-the-rare-virus-found-in-the-us-uk-and-europe/
cleveland.com,http://www.cleveland.com/,2313465792,"What’s trending today: May 19, 2022",https://www.cleveland.com/news/2022/05/whats-trending-today-may-19-2022.html
Taegan Goddard's Political Wire,http://politicalwire.com,2313569949,Rare Monkeypox Case Confirmed in Massachusetts,https://politicalwire.com/2022/05/19/rare-monkeypox-case-confirmed-in-massachusetts/
CNN,http://www.cnn.com/,2313592391,"Podcast: 'You are pro-birth, you are not pro-life,' Rep Jackie Speier on the debate over Roe v. Wade",https://www.cnn.com/audio/podcasts/axe-files/episodes/847a9a9e-1dc5-441b-b494-ae9a003cafff
Time,http://time.com,2313607673,What Is Monkeypox and Should You Be Worried?,https://time.com/6178541/what-is-monkeypox-and-should-you-be-worried/
time,http://www.time.com/time/,2313614869,What Is Monkeypox and Should You Be Worried?,https://time.com/6178541/what-is-monkeypox-and-should-you-be-worried/
Daily Kos,http://www.dailykos.com,2313615592,Abbreviated Pundit Roundup: It's not just Buffalo,https://www.dailykos.com/stories/2022/5/19/2098774/-Abbreviated-Pundit-Roundup-It-s-not-just-Buffalo?pm_campaign=blog&pm_medium=rss&pm_source=main
Fox News,http://www.foxnews.com/,2313628554,Monekypox virus: What to know,https://www.foxnews.com/health/monekypox-virus-what-to-know
Newsweek,http://newsweek.com/,2313633433,Crazy Conspiracy Theory Claims Bill Gates Behind Monkeypox,https://www.newsweek.com/bill-gates-monkeypox-conspiracy-theories-twitter-microchips-who-1708138
CNN U.S. Edition,http://us.cnn.com,2313633301,"Podcast: 'You are pro-birth, you are not pro-life,' Rep Jackie Speier on the debate over Roe v. Wade",https://www.cnn.com/audio/podcasts/axe-files/episodes/847a9a9e-1dc5-441b-b494-ae9a003cafff
mlive.com,http://mlive.com/,2313642513,Rare monkeypox case reported in US,https://www.mlive.com/news/2022/05/rare-monkeypox-case-reported-in-us.html
foxbusiness.com,http://foxbusiness.com/,2313645172,Monekypox virus: What to know,https://www.foxnews.com/health/monekypox-virus-what-to-know
Newsweek ,http://www.newsweek.com/,2313646036,Crazy Conspiracy Theory Claims Bill Gates Behind Monkeypox,https://www.newsweek.com/bill-gates-monkeypox-conspiracy-theories-twitter-microchips-who-1708138
ABC News,http://abcnews.go.com/,2313647247,EXPLAINER: What is monkeypox and where is it spreading?,https://abcnews.go.com/Health/wireStory/explainer-monkeypox-spreading-84832263
Orange County Register,http://www.ocregister.com/,2313649161,Monkeypox: What is it and should you be worried?,https://www.ocregister.com/2022/05/19/monkeypox-found-in-us-and-uk-what-is-it-and-should-you-be-worried/
media.oregonlive.com,http://media.oregonlive.com/#spider,2313649316,"Rare case of monkeypox reported in Massachusetts, only known case in US",https://www.oregonlive.com/health/2022/05/rare-case-of-monkeypox-reported-in-massachusetts-only-known-case-in-us.html
Reason.com,http://reason.com/,2313652069,Are Elephants People? New York's Highest Court Hears Case for Animal Personhood,https://reason.com/2022/05/19/are-elephants-people-new-yorks-highest-court-hears-case-for-animal-personhood/
Chicago Tribune,http://www.chicagotribune.com/,2313657148,US case of monkeypox reported in Massachusetts man,https://www.chicagotribune.com/nation-world/ct-aud-nw-monkeypox-us-massachusetts-20220519-7rm7w6uxjva6rnioy2dajvngha-story.html#ed=rss_www.chicagotribune.com/arcio/rss/category/nation-world/
SF Chronicle,http://www.sfgate.com/,2313659532,EXPLAINER: What is monkeypox and where is it spreading?,https://www.sfgate.com/news/article/EXPLAINER-What-is-monkeypox-and-where-is-it-17184004.php
Seattle Times,http://seattletimes.com,2313660364,EXPLAINER: What is monkeypox and where is it spreading?,https://www.seattletimes.com/seattle-news/health/explainer-what-is-monkeypox-and-where-is-it-spreading/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all
CNN U.S. Edition,http://us.cnn.com,2313665221,Want to make money in stocks this year? You'll probably have to sell your soul,https://www.cnn.com/2022/05/19/investing/market-meltdown-stocks-nightcap/index.html
CNN,http://www.cnn.com/,2313665632,Want to make money in stocks this year? You'll probably have to sell your soul,https://www.cnn.com/2022/05/19/investing/market-meltdown-stocks-nightcap/index.html
Bleacher Report,http://bleacherreport.com,2313667173,Monkeypox: What is it and should you be worried?,https://www.dailynews.com/2022/05/19/monkeypox-found-in-us-and-uk-what-is-it-and-should-you-be-worried/
Politico,https://www.politico.com/,2313669471,The administration mobilizes on baby formula,https://www.politico.com/newsletters/politico-pulse/2022/05/19/the-administration-mobilizes-on-baby-formula-00033656
pilotonline.com,http://pilotonline.com/#spider,2313677088,US case of monkeypox reported in Massachusetts man,https://www.pilotonline.com/nation-world/ct-aud-nw-monkeypox-us-massachusetts-20220519-7rm7w6uxjva6rnioy2dajvngha-story.html#ed=rss_www.pilotonline.com/arcio/rss/
Hoy Chicago,http://www.chicagotribune.com/hoy/,2313679153,US case of monkeypox reported in Massachusetts man,https://www.chicagotribune.com/nation-world/ct-aud-nw-monkeypox-us-massachusetts-20220519-7rm7w6uxjva6rnioy2dajvngha-story.html#ed=rss_www.chicagotribune.com/arcio/rss/category/nation-world/
South Florida Sun-Sentinel,http://www.sun-sentinel.com/,2313681736,US case of monkeypox reported in Massachusetts man,https://www.sun-sentinel.com/news/nationworld/ct-aud-nw-monkeypox-us-massachusetts-20220519-7rm7w6uxjva6rnioy2dajvngha-story.html#ed=rss_www.sun-sentinel.com/arcio/rss/category/news/nationworld/
Washington Post,http://washingtonpost.com,2313683733,EXPLAINER: What is monkeypox and where is it spreading?,https://www.washingtonpost.com/world/explainer-what-is-monkeypox-and-where-is-it-spreading/2022/05/19/0b92a29e-d77e-11ec-be17-286164974c54_story.html?utm_source=rss&utm_medium=referral&utm_campaign=wp_world
Baltimore Sun,http://www.baltimoresun.com/,2313684442,US case of monkeypox reported in Massachusetts man,https://www.baltimoresun.com/news/nation-world/ct-aud-nw-monkeypox-us-massachusetts-20220519-7rm7w6uxjva6rnioy2dajvngha-story.html#ed=rss_www.baltimoresun.com/arcio/rss/category/news/nation-world/
SF Chronicle,http://www.sfgate.com/,2313691982,Spain confirms 7 monkeypox cases as European outbreak grows,https://www.sfgate.com/news/article/Spain-confirms-7-monkeypox-cases-as-European-17184121.php
Seattle Times,http://seattletimes.com,2313693606,Spain confirms 7 monkeypox cases as European outbreak grows,https://www.seattletimes.com/seattle-news/health/spain-confirms-7-monkeypox-cases-as-european-outbreak-grows/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all
Newsweek,http://newsweek.com/,2313696058,Fact Check: Did Bill Gates Predict The Monkeypox Outbreak?,https://www.newsweek.com/fact-check-did-bill-gates-predict-monkeypox-outbreak-1708171
Marketwatch,https://www.marketwatch.com/,2313696060,: Bavarian Nordic shares surge on order for monkeypox vaccine amid Europe outbreaks; one case in the U.S,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7D80-9C10900FCF80%7D&siteid=rss&rss=1
Washington Post,http://washingtonpost.com,2313698045,What Is Monkeypox and Should We Be Worried About It?,https://www.washingtonpost.com/business/what-is-monkeypox-and-should-we-be-worried-about-it/2022/05/19/5eeffe38-d782-11ec-be17-286164974c54_story.html?utm_source=rss&utm_medium=referral&utm_campaign=wp_business
Fortune ,http://fortune.com,2313704235,U.S. government places $119 million order for 13 million freeze-dried Monkeypox vaccines,https://fortune.com/2022/05/19/monkeypox-vaccine-purchase-2022-us-government/
Fortune ,http://fortune.com,2313704275,What is monkeypox? Everything you need to know about the virus outbreak baffling scientists,https://fortune.com/2022/05/19/what-is-monkeypox-virus-outbreak-everything-you-need-to-know/
Marketwatch,https://www.marketwatch.com/,2313704754,Danish biotech company's shares surge amid European monkeypox outbreaks,https://www.marketwatch.com/bulletins/redirect/go?g=%7BCF14C830-6954-4E58-AA39-B4B2E93E1D66%7D&siteid=bulletrss
Wall Street Journal,https://www.wsj.com/,2313706179,: Bavarian Nordic shares surge on order for monkeypox vaccine amid Europe outbreaks; one case in the U.S,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7D80-9C10900FCF80%7D&siteid=rss&rss=1
Newsweek ,http://www.newsweek.com/,2313708158,Fact Check: Did Bill Gates Predict The Monkeypox Outbreak?,https://www.newsweek.com/fact-check-did-bill-gates-predict-monkeypox-outbreak-1708171
